201501080000 	58370	浦东	3	333	3	0
201501080000 	58460	金山	1.4	325	1.6	0
201501080000 	58461	青浦	2.3	350	1.3	0
201501080000 	58462	松江	2.4	5	1.6	0
201501080000 	58463	奉贤	0	////	0	0
201501080300 	58361	闵行	0.8	280	2.1	0
201501080300 	58362	宝山	2.1	272	2.8	0
201501080300 	58365	嘉定	1.6	279	1.4	0
201501080300 	58367	徐家汇	2.6	////	0	0
201501080300 	58369	南汇	1	302	1.5	0
201501080300 	58370	浦东	1.7	321	0.5	0
201501080300 	58460	金山	0	252	1.6	0
201501080300 	58461	青浦	-1.1	250	1.2	0
201501080300 	58462	松江	0.1	297	1.2	0
201501080300 	58463	奉贤	-1	291	1	0
201501080600 	58361	闵行	0	272	1.6	0
201501080600 	58362	宝山	0.8	286	2.9	0
201501080600 	58365	嘉定	0.6	289	1.4	0
201501080600 	58367	徐家汇	1.9	309	0.3	0
201501080600 	58369	南汇	0.8	285	2.7	0
201501080600 	58370	浦东	1.6	233	0.4	0
201501080600 	58460	金山	1.3	304	2	0
201501080600 	58461	青浦	-1.6	251	0.8	0
201501080600 	58462	松江	-0.2	282	1.7	0
201501080600 	58463	奉贤	-2.2	280	1.2	0
201501080900 	58361	闵行	3.7	320	3.7	0
201501080900 	58362	宝山	3.3	316	4.1	0
201501080900 	58365	嘉定	3.2	334	3	0
201501080900 	58367	徐家汇	3.1	230	1.6	0
201501080900 	58369	南汇	3.7	335	4	0
201501080900 	58370	浦东	4.5	11	1.5	0
201501080900 	58460	金山	2.7	308	4.3	0
201501080900 	58461	青浦	3.5	295	3	0
201501080900 	58462	松江	3.8	308	2.7	0
201501080900 	58463	奉贤	3.1	332	3.9	0
201501081200 	58361	闵行	7.5	324	5	0
201501081200 	58362	宝山	6.5	311	4.2	0
201501081200 	58365	嘉定	7.1	1	1.8	0
201501081200 	58367	徐家汇	6.3	31	1	0
201501081200 	58369	南汇	7.1	353	6.2	0
201501081200 	58370	浦东	7.7	0	3.6	0
201501081200 	58460	金山	7.3	26	3.5	0
201501081200 	58461	青浦	7.3	13	4.6	0
201501081200 	58462	松江	7.2	347	2.7	0
201501081200 	58463	奉贤	7.1	334	4.9	0
201501081500 	58361	闵行	8.9	354	2.8	0
201501081500 	58362	宝山	7.8	277	4.4	0
201501081500 	58365	嘉定	8.3	18	1.8	0
201501081500 	58367	徐家汇	7.8	287	0.8	0
201501081500 	58369	南汇	8.1	353	5.7	0
201501081500 	58370	浦东	8.6	316	2	0
201501081500 	58460	金山	8.8	332	4.2	0
201501081500 	58461	青浦	8.6	294	2.4	0
201501081500 	58462	松江	8.6	318	2.5	0
201501081500 	58463	奉贤	8.6	292	3.1	0
201501081800 	58361	闵行	5.7	44	1.2	0
201501081800 	58362	宝山	5.9	281	3.4	0
201501081800 	58365	嘉定	5.4	323	1.1	0
201501081800 	58367	徐家汇	6.8	////	0.1	0
201501081800 	58369	南汇	4.2	350	0.8	0
201501081800 	58370	浦东	5.4	205	0.8	0
201501081800 	58460	金山	5.6	262	1.4	0
201501081800 	58461	青浦	4.8	287	1.1	0
201501081800 	58462	松江	4.6	353	0.4	0
201501081800 	58463	奉贤	5.6	312	1.8	0
201501082100 	58361	闵行	1.6	193	0.5	0
201501082100 	58362	宝山	3	63	2.2	0
201501082100 	58365	嘉定	3.2	90	0.6	0
201501082100 	58367	徐家汇	4.4	////	0.2	0
201501082100 	58369	南汇	0.4	331	1.1	0
201501082100 	58370	浦东	1.7	////	0.2	0
201501082100 	58460	金山	4.1	257	2.5	0
201501082100 	58461	青浦	0.4	////	0	0
201501082100 	58462	松江	2.3	266	1.3	0
201501082100 	58463	奉贤	0	275	1.1	0
201501090000 	58361	闵行	0.3	////	0	0
201501090000 	58362	宝山	-0.1	////	0	0
201501090000 	58365	嘉定	0.7	78	0.6	0
201501090000 	58367	徐家汇	3.5	////	0	0
201501090000 	58369	南汇	-0.6	326	0.8	0
201501090000 	58370	浦东	-0.3	////	0	0
201501090000 	58460	金山	0	46	2.8	0
201501090000 	58461	青浦	-0.2	////	0	0
201501090000 	58462	松江	0	////	0	0
201501090000 	58463	奉贤	-1.1	68	1.5	0
201501090300 	58361	闵行	0.9	245	0.4	0
201501090300 	58362	宝山	-0.6	////	0	0
201501090300 	58365	嘉定	0.3	205	0.5	0
201501090300 	58367	徐家汇	3.5	////	0	0
201501090300 	58369	南汇	-0.2	////	0	0
201501090300 	58370	浦东	0.4	////	0	0
201501090300 	58460	金山	-1.2	258	0.5	0
201501090300 	58461	青浦	-0.4	194	0.7	0
201501090300 	58462	松江	0.8	261	0.3	0
201501090300 	58463	奉贤	-1.8	////	0	0
201501090600 	58361	闵行	-0.8	201	0.5	0
201501090600 	58362	宝山	-0.4	273	0.5	0
201501090600 	58365	嘉定	0.2	273	0.9	0
201501090600 	58367	徐家汇	2.9	247	0.7	0
201501090600 	58369	南汇	-1.3	////	0	0
201501090600 	58370	浦东	-0.8	////	0.1	0
201501090600 	58460	金山	-0.9	213	0.9	0
201501090600 	58461	青浦	-2.1	////	0	0
201501090600 	58462	松江	-0.9	264	0.6	0
201501090600 	58463	奉贤	-2	260	1.2	0
201501090900 	58361	闵行	4.6	237	2	0
201501090900 	58362	宝山	4.3	217	1.3	0
201501090900 	58365	嘉定	4.9	260	2.7	0
201501090900 	58367	徐家汇	4.3	227	0.3	0
201501090900 	58369	南汇	4.9	239	2.6	0
201501090900 	58370	浦东	5.8	215	1.3	0
201501090900 	58460	金山	4.5	254	2.8	0
201501090900 	58461	青浦	3	229	1.7	0
201501090900 	58462	松江	4.9	287	1.8	0
201501090900 	58463	奉贤	3.2	284	3	0
201501091200 	58361	闵行	9.9	281	3	0
201501091200 	58362	宝山	9.8	281	3.3	0
201501091200 	58365	嘉定	9.8	315	3.1	0
201501091200 	58367	徐家汇	9	244	0.3	0
201501091200 	58369	南汇	9.7	301	3.2	0
201501091200 	58370	浦东	10.4	332	2.4	0
201501091200 	58460	金山	9.6	277	3.3	0
201501091200 	58461	青浦	9.4	270	3.2	0
201501091200 	58462	松江	10.4	306	2.3	0
201501091200 	58463	奉贤	9.6	293	4	0
201501091500 	58361	闵行	11.2	324	3	0
201501091500 	58362	宝山	11.4	275	2.6	0
201501091500 	58365	嘉定	11.4	299	2.5	0
201501091500 	58367	徐家汇	10.5	348	0.6	0
201501091500 	58369	南汇	11.5	258	2.2	0
201501091500 	58370	浦东	11.5	217	2.3	0
201501091500 	58460	金山	11.3	248	1.3	0
201501091500 	58461	青浦	11	282	3	0
201501091500 	58462	松江	11.5	269	2	0
201501091500 	58463	奉贤	11.2	300	3.6	0
201501091800 	58361	闵行	7	295	0.9	0
201501091800 	58362	宝山	7.3	299	0.9	0
201501091800 	58365	嘉定	7.7	////	0.1	0
201501091800 	58367	徐家汇	7.7	////	0.2	0
201501091800 	58369	南汇	6.4	////	0	0
201501091800 	58370	浦东	6.3	////	0	0
201501091800 	58460	金山	5.8	270	1.1	0
201501091800 	58461	青浦	6.9	258	1.2	0
201501091800 	58462	松江	6.2	263	0.7	0
201501091800 	58463	奉贤	5.9	337	1.5	0
201501092100 	58361	闵行	3.4	////	0.1	0
201501092100 	58362	宝山	3.8	284	0.4	0
201501092100 	58365	嘉定	3.6	////	0	0
201501092100 	58367	徐家汇	6.2	////	0.1	0
201501092100 	58369	南汇	3.3	235	0.3	0
201501092100 	58370	浦东	3	////	0	0
201501092100 	58460	金山	2.5	233	0.9	0
201501092100 	58461	青浦	1.7	////	0	0
201501092100 	58462	松江	3	296	0.4	0
201501092100 	58463	奉贤	2.1	293	1.2	0
201501100000 	58361	闵行	2.8	////	0.1	0
201501100000 	58362	宝山	1.8	262	1	0
201501100000 	58365	嘉定	2.2	////	0	0
201501100000 	58367	徐家汇	5.5	250	0.3	0
201501100000 	58369	南汇	1.6	////	0	0
201501100000 	58370	浦东	1.7	////	0	0
201501100000 	58460	金山	0.9	270	0.4	0
201501100000 	58461	青浦	0.6	////	0	0
201501100000 	58462	松江	2.2	////	0	0
201501100000 	58463	奉贤	0.5	////	0	0
201501100300 	58361	闵行	1.3	275	0.5	0
201501100300 	58362	宝山	1.1	276	1.2	0
201501100300 	58365	嘉定	1.5	274	0.6	0
201501100300 	58367	徐家汇	4.5	288	0.4	0
201501100300 	58369	南汇	1.2	175	1.2	0
201501100300 	58370	浦东	0.7	261	0.4	0
201501100300 	58460	金山	3.6	217	2.1	0
201501100300 	58461	青浦	0.1	272	0.8	0
201501100300 	58462	松江	1.3	279	1.2	0
201501100300 	58463	奉贤	1	269	0.7	0
201501100600 	58361	闵行	1.6	227	0.8	0
201501100600 	58362	宝山	0.9	284	0.9	0
201501100600 	58365	嘉定	2.5	298	1.1	0
201501100600 	58367	徐家汇	4.8	////	0	0
201501100600 	58369	南汇	2.3	245	1	0
201501100600 	58370	浦东	1.4	241	0.6	0
201501100600 	58460	金山	4	234	1.3	0
201501100600 	58461	青浦	0.2	////	0.1	0
201501100600 	58462	松江	2.4	268	1.3	0
201501100600 	58463	奉贤	1	271	0.9	0
201501100900 	58361	闵行	6.5	235	1.3	0
201501100900 	58362	宝山	6.1	229	1.8	0
201501100900 	58365	嘉定	6.8	254	2.6	0
201501100900 	58367	徐家汇	6.3	309	0.4	0
201501100900 	58369	南汇	6.4	288	0.9	0
201501100900 	58370	浦东	7.7	258	2	0
201501100900 	58460	金山	7.7	243	2.6	0
201501100900 	58461	青浦	4.4	251	0.4	0
201501100900 	58462	松江	6.4	290	0.3	0
201501100900 	58463	奉贤	5.2	257	1.6	0
201501101200 	58361	闵行	12.5	242	3.2	0
201501101200 	58362	宝山	12	269	2.9	0
201501101200 	58365	嘉定	12.4	283	2.5	0
201501101200 	58367	徐家汇	11.3	212	0.7	0
201501101200 	58369	南汇	12.5	287	3	0
201501101200 	58370	浦东	13	229	2.6	0
201501101200 	58460	金山	12.5	235	2.6	0
201501101200 	58461	青浦	12	291	2.3	0
201501101200 	58462	松江	13.2	324	2.9	0
201501101200 	58463	奉贤	12	255	5.1	0
201501101500 	58361	闵行	14.4	294	2.9	0
201501101500 	58362	宝山	14	322	3.3	0
201501101500 	58365	嘉定	14.1	300	3.4	0
201501101500 	58367	徐家汇	13.2	218	0.5	0
201501101500 	58369	南汇	14.5	315	2.8	0
201501101500 	58370	浦东	14.2	276	0.7	0
201501101500 	58460	金山	11.8	201	3.8	0
201501101500 	58461	青浦	13.9	271	2.8	0
201501101500 	58462	松江	14.5	282	3.3	0
201501101500 	58463	奉贤	14.2	256	2.7	0
201501101800 	58361	闵行	7.9	214	0.7	0
201501101800 	58362	宝山	8.4	243	0.6	0
201501101800 	58365	嘉定	7.9	225	1.1	0
201501101800 	58367	徐家汇	9.3	////	0.1	0
201501101800 	58369	南汇	8.4	150	1.2	0
201501101800 	58370	浦东	7.3	////	0	0
201501101800 	58460	金山	8.8	236	1.9	0
201501101800 	58461	青浦	6.9	////	0	0
201501101800 	58462	松江	7.6	////	0	0
201501101800 	58463	奉贤	6.5	////	0	0
201501102100 	58361	闵行	4.7	234	0.3	0
201501102100 	58362	宝山	4.2	////	0	0
201501102100 	58365	嘉定	4.2	////	0	0
201501102100 	58367	徐家汇	7.8	////	0	0
201501102100 	58369	南汇	6	216	2.5	0
201501102100 	58370	浦东	4	////	0	0
201501102100 	58460	金山	5.1	242	1.3	0
201501102100 	58461	青浦	3.2	////	0	0
201501102100 	58462	松江	6.1	258	1	0
201501102100 	58463	奉贤	3.6	291	0.8	0
201501110000 	58361	闵行	2.6	////	0	0
201501110000 	58362	宝山	2.7	294	0.8	0
201501110000 	58365	嘉定	2.7	////	0.2	0
201501110000 	58367	徐家汇	6.5	////	0	0
201501110000 	58369	南汇	3.7	231	0.9	0
201501110000 	58370	浦东	2.6	////	0	0
201501110000 	58460	金山	3.1	266	0.7	0
201501110000 	58461	青浦	0.4	////	0.2	0
201501110000 	58462	松江	3.5	281	0.4	0
201501110000 	58463	奉贤	0.7	334	0.7	0
201501110300 	58361	闵行	1.3	////	0	0
201501110300 	58362	宝山	1.3	276	1.4	0
201501110300 	58365	嘉定	2	270	0.7	0
201501110300 	58367	徐家汇	5.6	266	0.4	0
201501110300 	58369	南汇	2.2	240	1.1	0
201501110300 	58370	浦东	1.7	211	0.8	0
201501110300 	58460	金山	0.8	261	0.3	0
201501110300 	58461	青浦	-0.8	////	0	0
201501110300 	58462	松江	2	274	0.3	0
201501110300 	58463	奉贤	-0.3	290	0.6	0
201501110600 	58361	闵行	0.4	////	0.1	0
201501110600 	58362	宝山	0.5	263	0.9	0
201501110600 	58365	嘉定	1.2	252	0.3	0
201501110600 	58367	徐家汇	4.9	////	0.1	0
201501110600 	58369	南汇	2.5	230	1	0
201501110600 	58370	浦东	1.4	220	0.5	0
201501110600 	58460	金山	4.4	244	3.1	0
201501110600 	58461	青浦	-1.5	////	0	0
201501110600 	58462	松江	1.7	245	1.1	0
201501110600 	58463	奉贤	-0.8	266	1.1	0
201501110900 	58361	闵行	6.8	245	0.6	0
201501110900 	58362	宝山	7.1	268	1.3	0
201501110900 	58365	嘉定	6.7	266	1	0
201501110900 	58367	徐家汇	6	262	0.3	0
201501110900 	58369	南汇	7.8	254	1.9	0
201501110900 	58370	浦东	8.6	195	0.6	0
201501110900 	58460	金山	7.4	250	1.8	0
201501110900 	58461	青浦	5.5	243	1.5	0
201501110900 	58462	松江	7.3	247	1.4	0
201501110900 	58463	奉贤	5.3	272	2.6	0
201501111200 	58361	闵行	14.1	351	2.6	0
201501111200 	58362	宝山	13.4	335	2.1	0
201501111200 	58365	嘉定	13.6	349	3.7	0
201501111200 	58367	徐家汇	12.9	268	2	0
201501111200 	58369	南汇	14.3	339	4.9	0
201501111200 	58370	浦东	14.3	60	1.3	0
201501111200 	58460	金山	14.1	359	3.2	0
201501111200 	58461	青浦	14.2	354	2.1	0
201501111200 	58462	松江	14.5	33	4.4	0
201501111200 	58463	奉贤	14.1	344	3.3	0
201501111500 	58361	闵行	15.5	341	2.2	0
201501111500 	58362	宝山	13.7	33	3.9	0
201501111500 	58365	嘉定	14.5	26	3.9	0
201501111500 	58367	徐家汇	14.1	350	1.3	0
201501111500 	58369	南汇	13	38	5.8	0
201501111500 	58370	浦东	14.4	357	1.3	0
201501111500 	58460	金山	16	347	2.5	0
201501111500 	58461	青浦	15.1	337	3.4	0
201501111500 	58462	松江	15.4	10	3.1	0
201501111500 	58463	奉贤	15.5	13	3.5	0
201501111800 	58361	闵行	10.1	73	1	0
201501111800 	58362	宝山	9.7	49	2.4	0
201501111800 	58365	嘉定	10.3	40	2.7	0
201501111800 	58367	徐家汇	11.5	65	0.7	0
201501111800 	58369	南汇	8	32	2.4	0
201501111800 	58370	浦东	9.8	72	2.7	0
201501111800 	58460	金山	7.8	87	2.1	0
201501111800 	58461	青浦	11.2	38	3.2	0
201501111800 	58462	松江	9.6	45	1	0
201501111800 	58463	奉贤	8	102	3.1	0
201501112100 	58361	闵行	7.9	60	1.9	0
201501112100 	58362	宝山	7	59	4.5	0
201501112100 	58365	嘉定	7	40	1.7	0
201501112100 	58367	徐家汇	8.4	314	1	0
201501112100 	58369	南汇	6.4	23	4.5	0
201501112100 	58370	浦东	7.5	21	1.9	0
201501112100 	58460	金山	5.8	67	1.8	0
201501112100 	58461	青浦	7.4	28	2.8	0
201501112100 	58462	松江	7.1	27	1.2	0
201501112100 	58463	奉贤	6.5	61	2.7	0
201501120000 	58361	闵行	6.3	46	3.5	0
201501120000 	58362	宝山	5.8	51	2.7	0
201501120000 	58365	嘉定	5.7	62	3.5	0
201501120000 	58367	徐家汇	7	40	0.7	0
201501120000 	58369	南汇	5.4	27	3.5	0
201501120000 	58370	浦东	6.1	44	2.1	0
201501120000 	58460	金山	5	46	3.4	0
201501120000 	58461	青浦	6.1	72	5.8	0
201501120000 	58462	松江	4.3	31	1	0
201501120000 	58463	奉贤	5.5	45	4	0
201501120300 	58361	闵行	5.1	50	2.7	0
201501120300 	58362	宝山	5.2	62	3	0
201501120300 	58365	嘉定	4.8	64	2.8	0
201501120300 	58367	徐家汇	6	100	3.4	0
201501120300 	58369	南汇	4.5	44	2	0
201501120300 	58370	浦东	4.8	62	1.3	0
201501120300 	58460	金山	3.8	47	3.1	0
201501120300 	58461	青浦	4.9	65	5.5	0
201501120300 	58462	松江	3.9	44	2	0
201501120300 	58463	奉贤	4.2	46	3.8	0
201501120600 	58361	闵行	4.6	45	3.6	0
201501120600 	58362	宝山	4.6	60	2.9	0
201501120600 	58365	嘉定	4.4	55	4.2	0
201501120600 	58367	徐家汇	5.4	94	2.6	0
201501120600 	58369	南汇	4.3	32	2.7	0
201501120600 	58370	浦东	4.4	60	2.2	0
201501120600 	58460	金山	1.6	65	1.4	0
201501120600 	58461	青浦	4.1	61	4.4	0
201501120600 	58462	松江	3.2	49	2.1	0
201501120600 	58463	奉贤	3.8	48	3.8	0
201501120900 	58361	闵行	6.6	72	3.3	0
201501120900 	58362	宝山	7	57	5.9	0
201501120900 	58365	嘉定	7.3	95	3.6	0
201501120900 	58367	徐家汇	6.3	90	1.6	0
201501120900 	58369	南汇	7.4	51	5.6	0
201501120900 	58370	浦东	7	52	5.3	0
201501120900 	58460	金山	5.4	17	2.1	0
201501120900 	58461	青浦	6.2	12	3.7	0
201501120900 	58462	松江	6.8	40	2.3	0
201501120900 	58463	奉贤	6.4	29	4.8	0
201501121200 	58361	闵行	9.6	65	3.6	0
201501121200 	58362	宝山	8	77	4.1	0
201501121200 	58365	嘉定	8.5	53	2.7	0
201501121200 	58367	徐家汇	8.1	99	1.7	0
201501121200 	58369	南汇	8.8	62	6.2	0
201501121200 	58370	浦东	8.4	74	2.7	0
201501121200 	58460	金山	9.8	76	5.7	0
201501121200 	58461	青浦	9.2	72	5.1	0
201501121200 	58462	松江	9.3	81	3.4	0
201501121200 	58463	奉贤	9.2	55	4.2	0
201501121500 	58361	闵行	8.2	79	3.9	0
201501121500 	58362	宝山	7.3	55	5.1	0
201501121500 	58365	嘉定	7.8	97	5.6	0
201501121500 	58367	徐家汇	8.1	95	1.5	0
201501121500 	58369	南汇	7.3	47	6.7	0
201501121500 	58370	浦东	7.5	97	5.4	0
201501121500 	58460	金山	8.3	82	5.6	0
201501121500 	58461	青浦	8.5	73	5.7	0
201501121500 	58462	松江	8.3	71	4.8	0
201501121500 	58463	奉贤	7.9	70	7.4	0
201501121800 	58361	闵行	6.9	64	3.4	0
201501121800 	58362	宝山	6.4	74	3.6	0
201501121800 	58365	嘉定	6.8	71	2.7	0
201501121800 	58367	徐家汇	7	94	1.7	0
201501121800 	58369	南汇	6.4	17	5.3	0
201501121800 	58370	浦东	6.5	15	2.6	0
201501121800 	58460	金山	6.7	47	3.3	0
201501121800 	58461	青浦	6.8	49	6	0
201501121800 	58462	松江	7	66	2.8	0
201501121800 	58463	奉贤	6.6	50	2.9	0
201501122100 	58361	闵行	6.4	59	4.3	0
201501122100 	58362	宝山	6	49	2.8	0
201501122100 	58365	嘉定	6.1	74	2.4	0
201501122100 	58367	徐家汇	6.5	41	2	0
201501122100 	58369	南汇	6.2	27	6.4	0
201501122100 	58370	浦东	6.2	65	2	0
201501122100 	58460	金山	6	35	2.4	0
201501122100 	58461	青浦	6.1	13	2.9	0
201501122100 	58462	松江	6.3	62	0.8	0
201501122100 	58463	奉贤	6.1	62	3.1	0
201501130000 	58361	闵行	6.2	64	2.4	0
201501130000 	58362	宝山	6	54	2.3	0
201501130000 	58365	嘉定	5.9	76	3.4	0
201501130000 	58367	徐家汇	6.5	39	1.1	0
201501130000 	58369	南汇	6.1	32	4.4	0
201501130000 	58370	浦东	6.1	55	1.3	0
201501130000 	58460	金山	5.7	45	2.7	0
201501130000 	58461	青浦	5.7	19	3.2	0
201501130000 	58462	松江	6	51	2.3	0
201501130000 	58463	奉贤	5.9	45	2.3	0
201501130300 	58361	闵行	6.3	41	2	0
201501130300 	58362	宝山	6.2	54	2.6	0
201501130300 	58365	嘉定	6	43	1.7	0
201501130300 	58367	徐家汇	6.6	119	0.7	0
201501130300 	58369	南汇	6.4	12	4	0
201501130300 	58370	浦东	6.4	38	2.6	0
201501130300 	58460	金山	5.7	20	3.1	0
201501130300 	58461	青浦	5.7	18	4.1	0
201501130300 	58462	松江	5.9	11	2	0
201501130300 	58463	奉贤	5.9	29	2.8	0
201501130600 	58361	闵行	6.4	77	3.1	0
201501130600 	58362	宝山	6.2	60	5.5	0
201501130600 	58365	嘉定	6.2	79	3.3	0
201501130600 	58367	徐家汇	6.9	87	1	0
201501130600 	58369	南汇	6.6	74	1.8	0
201501130600 	58370	浦东	6.4	80	1.5	0
201501130600 	58460	金山	6	43	3.7	0
201501130600 	58461	青浦	6	45	3.5	0
201501130600 	58462	松江	6.2	67	2.5	0
201501130600 	58463	奉贤	5.9	55	2.7	0
201501130900 	58361	闵行	8.2	67	3.4	0
201501130900 	58362	宝山	7.1	41	4.8	0
201501130900 	58365	嘉定	7.4	64	3.6	0
201501130900 	58367	徐家汇	8.3	48	1.5	0
201501130900 	58369	南汇	8.2	41	2.8	0
201501130900 	58370	浦东	8.1	62	2.5	0
201501130900 	58460	金山	7.3	51	2.6	0
201501130900 	58461	青浦	7.3	14	4.1	0
201501130900 	58462	松江	7.5	14	2.1	0
201501130900 	58463	奉贤	7.5	44	3	0
201501131200 	58361	闵行	9.8	35	3.5	0
